Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Export,6,199610202
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Gross Exp.,2,199610202
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Gross Imp.,1,220293909.1
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Import,5,220293909.1
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Export,6,199600445.3
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Gross Exp.,2,199600445.3
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Gross Imp.,1,218868743
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Import,5,218868743
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Export,6,158902379
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Gross Exp.,2,158902379
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Gross Imp.,1,167611779.1
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Import,5,167611779.1
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Export,6,167839564.5
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Gross Exp.,2,167839564.5
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Gross Imp.,1,181105720.5
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Import,5,181105720.5
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Export,6,186780152.6
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Gross Exp.,2,186780152.6
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Gross Imp.,1,202894284.4
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Import,5,202894284.4
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Export,6,207798705.9
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Gross Exp.,2,207798705.9
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Gross Imp.,1,226597062.4
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Import,5,226597062.4
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Export,6,198098360.3
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Gross Exp.,2,198098360.3
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Gross Imp.,1,212698862.4
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Import,5,212698862.4
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Export,6,185845556.9
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Gross Exp.,2,185845556.9
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Gross Imp.,1,198029397.5
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Import,5,198029397.5
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Export,6,242223237.9
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Gross Exp.,2,242223237.9
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Gross Imp.,1,269443545.2
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Import,5,269443545.2
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Export,6,301271636.3
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Gross Exp.,2,301271636.3
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Gross Imp.,1,286388038.8
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Import,5,286388038.8
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Export,6,250890333.5
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Gross Exp.,2,250890333.5
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Gross Imp.,1,277690981.5
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Import,5,277690981.5
S2,BEL,Total,Belgium,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Re-Import,4,0
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1992,Gross Imp.,1,1671718.369
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1992,Import,5,1671718.369
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Export,6,1995736.813
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Gross Exp.,2,1995736.813
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Gross Imp.,1,1919344.555
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Import,5,1919344.555
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1997,Export,6,2260924.099
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1997,Gross Exp.,2,2260924.099
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1997,Gross Imp.,1,1996525.646
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1997,Import,5,1996525.646
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1998,Export,6,2317685.807
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1998,Gross Exp.,2,2317685.807
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1998,Gross Imp.,1,2418922.091
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1998,Import,5,2418922.091
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1999,Export,6,2163139.659
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1999,Gross Exp.,2,2163139.659
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1999,Gross Imp.,1,2852858.033
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,1999,Import,5,2852858.033
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2000,Export,6,2599455.347
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2000,Gross Exp.,2,2599455.347
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2000,Gross Imp.,1,3308155.18
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2000,Import,5,3308155.18
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2001,Export,6,2974585.311
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2001,Gross Exp.,2,2974585.311
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2001,Gross Imp.,1,3976576.077
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2001,Import,5,3976576.077
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2002,Export,6,3416864.422
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2002,Gross Exp.,2,3416864.422
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2002,Gross Imp.,1,4412032.847
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2002,Import,5,4412032.847
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2003,Export,6,4617862.747
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2003,Gross Exp.,2,4617862.747
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2003,Gross Imp.,1,6045910.003
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2003,Import,5,6045910.003
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2004,Export,6,5974439.495
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2004,Gross Exp.,2,5974439.495
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2004,Gross Imp.,1,7917297.378
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2004,Import,5,7917297.378
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Export,6,6978376.966
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Gross Exp.,2,6978376.966
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Gross Imp.,1,9326306.119
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Import,5,9326306.119
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Export,6,9027647.552
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Gross Exp.,2,9027647.552
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Gross Imp.,1,11499273.66
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Import,5,11499273.66
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Export,6,10790209.27
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Gross Exp.,2,10790209.27
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Gross Imp.,1,15214695.65
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Import,5,15186716.18
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Re-Import,4,27979.47
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Export,6,13179677.63
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Gross Exp.,2,13179677.63
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Gross Imp.,1,18240944.86
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Import,5,18221523.21
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Re-Import,4,19421.649
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Export,6,10381746.78
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Gross Exp.,2,10381746.78
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Gross Imp.,1,12229779.07
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Import,5,12215829.52
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Re-Import,4,13949.549
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Export,6,12249211.2
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Gross Exp.,2,12249211.2
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Gross Imp.,1,14509110.6
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Import,5,14509110.6
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Export,6,17183364.38
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Gross Exp.,2,17183364.38
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Gross Imp.,1,18746307.56
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Import,5,18746307.56
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Export,6,15157591.77
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Gross Exp.,2,15157591.77
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Gross Imp.,1,18736788.18
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Import,5,18736788.18
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Export,6,17058849.38
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Gross Exp.,2,17058849.38
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Gross Imp.,1,19936109.12
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Import,5,19936109.12
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Export,6,17607050.16
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Gross Exp.,2,17607050.16
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Gross Imp.,1,20746228.41
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Import,5,20746228.41
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Export,6,15785382.49
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Gross Exp.,2,15785382.49
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Gross Imp.,1,18171150.15
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Import,5,18171150.15
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Export,6,16778047.12
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Gross Exp.,2,16778047.12
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Gross Imp.,1,18442132.22
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Import,5,18442132.22
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Export,6,19055693.06
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Gross Exp.,2,19055693.06
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Gross Imp.,1,21236005.19
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Import,5,21236005.19
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Export,6,21639157.17
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Gross Exp.,2,21639157.17
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Gross Imp.,1,23359593.35
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Import,5,23359593.35
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Export,6,21131819.69
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Gross Exp.,2,21131819.69
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Gross Imp.,1,22950407.44
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Import,5,22950407.44
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Export,6,20770087.1
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Gross Exp.,2,20770087.1
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Gross Imp.,1,21265295.91
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Import,5,21265295.91
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Export,6,27213081.41
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Gross Exp.,2,27213081.41
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Gross Imp.,1,27925540.34
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Import,5,27925540.34
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Export,6,31557378
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Gross Exp.,2,31557378
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Gross Imp.,1,32108559.23
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Import,5,32108559.23
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Export,6,28612214.66
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Gross Exp.,2,28612214.66
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Gross Imp.,1,31903990.39
S2,BGR,Total,Bulgaria,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Import,5,31903990.39
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1978,Export,6,2979795.897
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1978,Gross Exp.,2,2979795.897
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1978,Gross Imp.,1,3222136.637
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1978,Import,5,3222136.637
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1979,Export,6,4787565.675
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1979,Gross Exp.,2,4787565.675
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1979,Gross Imp.,1,3937791.905
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1979,Import,5,3937791.905
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1980,Export,6,6410780.681
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1980,Gross Exp.,2,6410780.681
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1980,Gross Imp.,1,3886038.742
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1980,Import,5,3886038.742
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1981,Export,6,5451311.312
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1981,Gross Exp.,2,5451311.312
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1981,Gross Imp.,1,4330350.044
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1981,Import,5,4330350.044
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1982,Export,6,4760438.943
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1982,Gross Exp.,2,4760438.943
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1982,Gross Imp.,1,3806863.976
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1982,Import,5,3806863.976
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1983,Export,6,3847727.121
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1983,Gross Exp.,2,3847727.121
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1983,Gross Imp.,1,4143743.109
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1983,Import,5,4143743.109
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1984,Export,6,3872231.875
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1984,Gross Exp.,2,3872231.875
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1984,Gross Imp.,1,5673337.784
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1984,Import,5,5673337.784
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1985,Export,6,3592658.191
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1985,Gross Exp.,2,3592658.191
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1985,Gross Imp.,1,6396609.69
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1985,Import,5,6396609.69
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1986,Export,6,4220217.901
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1986,Gross Exp.,2,4220217.901
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1986,Gross Imp.,1,7546684.12
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1986,Import,5,7546684.12
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1987,Export,6,5222755.435
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1987,Gross Exp.,2,5222755.435
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1987,Gross Imp.,1,8108624.67
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1987,Import,5,8108624.67
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1988,Export,6,6717379.227
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1988,Gross Exp.,2,6717379.227
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1988,Gross Imp.,1,10840897.27
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1988,Import,5,10840897.27
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1989,Export,6,7507607.292
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1989,Gross Exp.,2,7507607.292
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1989,Gross Imp.,1,10413870.2
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1989,Import,5,10413870.2
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1990,Export,6,7916915.609
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1990,Gross Exp.,2,7916915.609
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1990,Gross Imp.,1,10839096.96
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1990,Import,5,10839096.96
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1991,Export,6,8092170.137
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1991,Gross Exp.,2,8092170.137
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1991,Gross Imp.,1,10445440.73
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1991,Import,5,10445440.73
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1992,Export,6,7486222.282
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1992,Gross Exp.,2,7486222.282
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1992,Gross Imp.,1,9782041.307
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1992,Import,5,9782041.307
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1993,Export,6,6521200.388
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1993,Gross Exp.,2,6521200.388
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1993,Gross Imp.,1,9294061.947
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1993,Import,5,9294061.947
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1994,Export,6,6755700.777
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1994,Gross Exp.,2,6755700.777
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1994,Gross Imp.,1,11023191.51
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1994,Import,5,11023191.51
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1995,Export,6,9612907.511
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1995,Gross Exp.,2,9612907.511
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1995,Gross Imp.,1,12887953.32
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1995,Import,5,12887953.32
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Export,6,8983089.513
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Gross Exp.,2,8983089.513
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Gross Imp.,1,12759549.89
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Import,5,12759549.89
S2,CAN,Total,Canada,EU-UK,EU28 - EU members (excl. UK) --- EU,1998,Export,6,8374979.049
